phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6148538111694275,0.47445436507936506,0.5748777589316616,0.5867261572783046,0.4897062177347459,0.001
phase1_frozen,1,1,0.5441966203470079,0.5208953373015873,0.5372083502911484,0.5761293920803123,0.5034625728988074,0.0008536998372026797
phase1_frozen,2,2,0.5148920626157806,0.5197172619047619,0.5098758768051348,0.5906302286670385,0.48753805204698963,0.0005004999999999996
phase1_frozen,3,3,0.4995109988819985,0.5470610119047619,0.5200648318438044,0.6029001673173452,0.48574591388896604,0.0001473001627973195
phase1_frozen,4,4,0.49623436232407886,0.554625496031746,0.5128331750847411,0.6062465142219744,0.5073223642405786,1e-06
phase2_full_training,0,5,0.5134175614054713,0.4774305555555556,0.47886173580853686,0.6385945343000557,0.6633511618390882,6.709999999999967e-05
phase2_full_training,1,6,0.4512908074428283,0.5081225198412699,0.45008756987422255,0.6954824316787507,0.7903593892090603,0.000122
phase2_full_training,2,7,0.40663609919803484,0.5362723214285714,0.42917816438158995,0.5956497490239822,0.7868732898823477,0.00012108086905723866
phase2_full_training,3,8,0.3779309258929321,0.5587797619047619,0.5192544796715485,0.5136642498605689,0.7355602730221028,0.0001183514035575476
phase2_full_training,4,9,0.3697476837606657,0.5567956349206349,0.3897527254166313,0.7127718906860011,0.8084439193385105,0.00011389453692895867
phase2_full_training,5,10,0.32403033257772523,0.5857514880952381,0.39763829505982107,0.7501394311210262,0.8264529855892215,0.00010784568880869828
phase2_full_training,6,11,0.3148200214020021,0.5965401785714286,0.4839930871446506,0.7122141662018963,0.7943509918721763,0.00010038865038603573
phase2_full_training,7,12,0.2851136114137868,0.6333085317460317,0.4959831461185725,0.7177914110429447,0.7986644440254275,9.175000000000025e-05
phase2_full_training,8,13,0.270241503770064,0.630828373015873,0.38831078933060537,0.7462353597322923,0.8058012180609031,8.219221867120273e-05
phase2_full_training,9,14,0.2511024449708029,0.6491815476190477,0.38413840189900267,0.7557166759620747,0.8266749999777263,7.200571474884899e-05
phase2_full_training,10,15,0.23819847895564245,0.6572420634920635,0.4237044943622285,0.7495817066369214,0.8153335774732653,6.14999999999997e-05
phase2_full_training,11,16,0.22439356831767196,0.6684027777777778,0.3986825339965693,0.7657557166759621,0.8027444697210514,5.099428525115054e-05
phase2_full_training,12,17,0.22281645103135989,0.671812996031746,0.4737082841804555,0.7802565532626883,0.8042731541579093,4.080778132879693e-05
phase2_full_training,13,18,0.20030262687664835,0.6964285714285714,0.45202119773948785,0.769659788064696,0.8175956224512414,3.1249999999999845e-05
phase2_full_training,14,19,0.19523635147405521,0.6810515873015873,0.47831060151048566,0.758505298382599,0.802843931476257,2.261134961396421e-05
