phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6428304081190528,0.30626806358381503,0.643573665715618,0.30912778904665317,0.38004622471226823,0.001
phase1_frozen,1,1,0.5959674203499205,0.3218479046242775,0.6065478288861366,0.3204868154158215,0.38642289267037155,0.0008536998372026802
phase1_frozen,2,2,0.5786283491663851,0.3301119942196532,0.6002583479542761,0.3156186612576065,0.4061907907842892,0.0005005
phase1_frozen,3,3,0.5721951915177307,0.3454208815028902,0.5920148957815422,0.3139959432048682,0.38535148740295555,0.0001473001627973194
phase1_frozen,4,4,0.5698024577143564,0.34510476878612717,0.5866151843303116,0.32170385395537526,0.3978505675198839,1e-06
phase2_full_training,0,5,0.5353463888168335,0.35335497835497837,0.5381028319952695,0.38864097363083167,0.5963602528524788,6.710000000000007e-05
phase2_full_training,1,6,0.5011529593821212,0.39912518037518036,0.5349362022736494,0.47991886409736306,0.7212669883045404,0.000122
phase2_full_training,2,7,0.4692931757086799,0.42077020202020204,0.5421144368440578,0.4689655172413793,0.7128044339497523,0.00012108086905723827
phase2_full_training,3,8,0.4565904832957111,0.4304202741702742,0.5720530064546071,0.4052738336713996,0.6020432613800575,0.00011835140355754752
phase2_full_training,4,9,0.4375679437151719,0.4460227272727273,0.5003541128630571,0.4385395537525355,0.6669301698416672,0.00011389453692895872
phase2_full_training,5,10,0.4260114250116018,0.4592352092352092,0.5078625705130927,0.48438133874239353,0.7106734792778413,0.00010784568880869833
phase2_full_training,6,11,0.4137504343991672,0.46658549783549785,0.45208521210881325,0.522920892494929,0.7613941888114648,0.00010038865038603558
phase2_full_training,7,12,0.4021503329438307,0.47867063492063494,0.528349013502651,0.46612576064908723,0.6828926847066383,9.174999999999997e-05
phase2_full_training,8,13,0.3943215984351191,0.4806998556998557,0.6236784579062317,0.4300202839756592,0.6361266759541517,8.219221867120289e-05
phase2_full_training,9,14,0.37875570955150056,0.492288961038961,0.5589556859424584,0.440973630831643,0.6493152860356747,7.200571474884919e-05
phase2_full_training,10,15,0.3622189656674088,0.49864718614718617,0.6168008413324492,0.4381338742393509,0.6434289493136379,6.149999999999999e-05
phase2_full_training,11,16,0.3554219434045868,0.514520202020202,0.6131235494574959,0.450709939148073,0.6596728851194904,5.09942852511508e-05
