phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6586877157889217,0.3132059487951807,0.6497281814961178,0.27714406421630755,0.23296776838642996,0.001
phase1_frozen,1,1,0.6045512850564646,0.32511295180722893,0.6263961618239737,0.28390367553865653,0.24024234918742804,0.0008536998372026823
phase1_frozen,2,2,0.5976430721670748,0.3381024096385542,0.6275531282443058,0.2877059569074778,0.26582701297840106,0.0005005000000000015
phase1_frozen,3,3,0.5881941615637526,0.33763177710843373,0.6109556091400858,0.2885509083227714,0.3032721388253685,0.00014730016279732017
phase1_frozen,4,4,0.5831440293106688,0.3415850903614458,0.6247110253504474,0.28474862695395015,0.2746347974107315,1e-06
phase2_full_training,0,5,0.5493722237822974,0.35428410372040586,0.5153494683508637,0.40430925221799746,0.6159864100949728,6.709999999999964e-05
phase2_full_training,1,6,0.5156102709329383,0.3869316046599023,0.5081265338322358,0.44106463878326996,0.6565083391375531,0.000122
phase2_full_training,2,7,0.4866921858024167,0.4147406989853439,0.5790868635715489,0.38867765103506546,0.5541690815107687,0.00012108086905723821
phase2_full_training,3,8,0.4699309181333798,0.42577978203682826,0.43826418812888357,0.5213350232361639,0.7506140888561054,0.00011835140355754707
phase2_full_training,4,9,0.4542520674871619,0.43470499812100716,0.5105050370116047,0.4790874524714829,0.6902762906111903,0.00011389453692895815
phase2_full_training,5,10,0.44594908669473354,0.4509582863585118,0.5022952922245698,0.46514575411913817,0.669057838420779,0.00010784568880869805
phase2_full_training,6,11,0.4253607841697863,0.45438744832769634,0.4409729438740642,0.49767638360794253,0.7135703763741547,0.00010038865038603575
phase2_full_training,7,12,0.41264352316652103,0.47284855317549795,0.5044392712593683,0.449936628643853,0.6460959938588673,9.17500000000002e-05
phase2_full_training,8,13,0.40168305739273213,0.48341788801202557,0.46865550427684616,0.4740177439797212,0.678098785743311,8.219221867120322e-05
