phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6474684684500367,0.5730420176494184,0.5894933138540318,0.7350918723931913,0.06700767143878039,0.001
phase1_frozen,1,1,0.6020406259382962,0.6566636582430806,0.6016545375739153,0.7339646037650772,0.10686843557070358,0.0008536998372026805
phase1_frozen,2,2,0.5888371746606058,0.6633448656237465,0.6087941777718241,0.7352045992560027,0.0857658677047245,0.0005004999999999994
phase1_frozen,3,3,0.5782730363479733,0.6684466506217409,0.5952585356276625,0.7352045992560027,0.09113538817735978,0.00014730016279731974
phase1_frozen,4,4,0.5675231938471146,0.6708659245888487,0.5900475596470489,0.7352045992560027,0.10891424844539499,1e-06
phase2_full_training,0,5,0.5445848019705145,0.46348216075365806,0.5327369780164737,0.7516627212264683,0.5461586966288978,6.710000000000042e-05
phase2_full_training,1,6,0.4818714598324811,0.44263629985969133,0.45653952641546786,0.7748844549656183,0.6562521901805181,0.000122
phase2_full_training,2,7,0.4532001316726602,0.4626177590699539,0.435304822775009,0.7543681659339421,0.7056223580964733,0.00012172605131567176
phase2_full_training,3,8,0.4263407097064223,0.48837442373221085,0.45420603900089596,0.786946229286439,0.6811518874833153,0.00012090668618439371
phase2_full_training,4,9,0.39776422069937223,0.5004384646221688,0.44316053977075526,0.7816480667343028,0.6860252474122912,0.00011954932490367669
phase2_full_training,5,10,0.371645887501614,0.5147950491080376,0.44562251228394445,0.7827753353624168,0.6993789655227506,0.00011766625994747238
phase2_full_training,6,11,0.3496193389665342,0.5219107035478052,0.45532083955817343,0.7917934843873295,0.701284030934715,0.00011527454464362269
phase2_full_training,7,12,0.33624854797673237,0.5286004209260373,0.5400338341023094,0.7915680306617067,0.6509708196572992,0.00011239583873628615
phase2_full_training,8,13,0.313339149475241,0.5459636199639206,0.4896366200134244,0.778942622026829,0.7145055096923882,0.00010905621223193842
phase2_full_training,9,14,0.29559011016347936,0.5658699138103829,0.5036843781298708,0.7822117010483598,0.705531936247956,0.00010528590930535674
phase2_full_training,10,15,0.27803515777287535,0.5773201042293045,0.5062026427551666,0.7958516514485402,0.6757028927293515,0.00010111907440368942
phase2_full_training,11,16,0.2670508296740249,0.576856584485869,0.47997467814968936,0.787509863600496,0.7159921655726011,9.65934430290571e-05
phase2_full_training,12,17,0.26100041224020326,0.5870414912808178,0.5619862943353546,0.7811971592830571,0.7113243516784031,9.174999999999968e-05
phase3_aptos,0,18,0.6713844372348471,0.5659340659340659,0.5747511398646098,0.7547683923705722,0.8230824761306321,0.0001
phase3_aptos,1,19,0.4891301290347026,0.5913461538461539,0.4620406637805684,0.773841961852861,0.8314723729025826,0.0001
phase3_aptos,2,20,0.41517384104676297,0.5810439560439561,0.4137811759836992,0.8119891008174387,0.8724523559012983,0.0001
phase3_aptos,3,21,0.40797291434073185,0.5913461538461539,0.41625435008827283,0.8228882833787466,0.8524400663416596,0.0001
phase3_aptos,4,22,0.3660347997159748,0.6318681318681318,0.4111010302720992,0.8147138964577657,0.8568219487164195,0.0001
phase3_aptos,5,23,0.3581278717124855,0.6225961538461539,0.41858295272091756,0.8010899182561307,0.8333599681396983,0.0001
phase3_aptos,6,24,0.3763589850821338,0.6239697802197802,0.41813073593524236,0.8092643051771117,0.8313960203167629,0.0001
phase3_aptos,7,25,0.3496319890677274,0.5982142857142857,0.42817826175234946,0.8065395095367848,0.8367724013835907,0.0001
phase3_aptos,8,26,0.32531629764771725,0.6476648351648352,0.435642562786305,0.8092643051771117,0.8335933477301896,0.0001
phase3_aptos,9,27,0.3086312030042921,0.5985576923076923,0.4369887349472384,0.8038147138964578,0.8321095876407223,5e-05
phase3_aptos,10,28,0.31563841379605806,0.6713598901098901,0.4351755320944643,0.8174386920980926,0.8361413754702166,5e-05
phase3_aptos,11,29,0.30092930515388866,0.6541895604395604,0.44722757924967305,0.8092643051771117,0.8305515804080925,5e-05
phase3_aptos,12,30,0.31638083173023474,0.6706730769230769,0.44917936046539275,0.7956403269754768,0.8371391951290258,5e-05
phase3_aptos,13,31,0.3198318036866712,0.6383928571428571,0.4318910428711114,0.8092643051771117,0.8270705501618123,2.5e-05
phase3_aptos,14,32,0.30488740595487446,0.6500686813186813,0.4295442766974343,0.8092643051771117,0.8359114829585166,2.5e-05
phase3_aptos,15,33,0.2862983560496634,0.6754807692307693,0.46045396280061324,0.8092643051771117,0.8256712102437009,2.5e-05
phase3_aptos,16,34,0.28093857473724493,0.6696428571428571,0.4510513109634618,0.8119891008174387,0.8276552742254775,2.5e-05
phase3_aptos,17,35,0.28328574162263137,0.657967032967033,0.46616942900402997,0.7956403269754768,0.8276545786590139,1.25e-05
phase3_aptos,18,36,0.2836843573457592,0.6905906593406593,0.45343029734549145,0.8092643051771117,0.8330459053723756,1.25e-05
phase3_aptos,19,37,0.2974129563177025,0.6617445054945055,0.4550268480335984,0.8065395095367848,0.8317485010199246,1.25e-05
