phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6263011515625782,0.5706623134328358,0.6082136350178562,0.6978739631995424,0.1895610170236165,0.001
phase1_frozen,1,1,0.5887757771859499,0.6276395013568521,0.6258638094976049,0.6996853846887215,0.16590776469612523,0.0008536998372026768
phase1_frozen,2,2,0.573125596710429,0.6342647557666214,0.5905399193969669,0.700448088473639,0.1708189568816556,0.0005005000000000001
phase1_frozen,3,3,0.5630557796888791,0.6378264925373134,0.5934296318818484,0.7003527505005244,0.16188189677507614,0.00014730016279732006
phase1_frozen,4,4,0.5578884166568073,0.6408582089552238,0.5896275020870857,0.7024501859090476,0.15539308932528006,1e-06
phase2_full_training,0,5,0.5419930968686518,0.45703025680142384,0.5522351375497669,0.7306702259509963,0.6285626182241626,6.710000000000036e-05
phase2_full_training,1,6,0.47205522291205054,0.4687473514704636,0.4531432657205765,0.7605110115358947,0.7205619139228258,0.000122
phase2_full_training,2,7,0.4433226273384465,0.49051826425968303,0.5479814872054731,0.7532653255791781,0.6152532965837951,0.00012108086905723878
phase2_full_training,3,8,0.41435413347865496,0.5096724298669378,0.44001272023672433,0.7822480694060444,0.7529734094562205,0.00011835140355754793
phase2_full_training,4,9,0.38878257930687965,0.523635477582846,0.5310080948317989,0.7902564591476785,0.7525903440776536,0.00011389453692895883
phase2_full_training,5,10,0.36075616877610345,0.5424188490550047,0.5736646769957758,0.7829154352178472,0.7519505507093864,0.00010784568880869817
phase2_full_training,6,11,0.33599046908722496,0.551434443596915,0.5628512103985315,0.7955000476689865,0.7568691480897639,0.00010038865038603573
phase2_full_training,7,12,0.3129541273964079,0.5703025680142385,0.544506933068096,0.8039851272761941,0.757533646824804,9.175000000000028e-05
phase2_full_training,8,13,0.2922529217216643,0.5772523095177557,0.5526256706824532,0.791972542663743,0.7614299089140587,8.219221867120299e-05
