phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6522389809074609,0.302437160326087,0.6014894043526998,0.31478658536585363,0.3441001859741476,0.001
phase1_frozen,1,1,0.6151580915826819,0.320609714673913,0.6131832148970627,0.3006859756097561,0.34854554333703247,0.0008536998372026793
phase1_frozen,2,2,0.6000245288824257,0.3306725543478261,0.6370028867954161,0.29916158536585363,0.30274322260355047,0.0005004999999999996
phase1_frozen,3,3,0.5941493248809939,0.3293563179347826,0.6206309838992793,0.3003048780487805,0.3468131375026381,0.0001473001627973196
phase1_frozen,4,4,0.5828827300473399,0.3324133831521739,0.6209136698304153,0.29801829268292684,0.3413451716567707,1e-06
phase2_full_training,0,5,0.5502820462140038,0.35083926754832145,0.6300755587474602,0.36928353658536583,0.5589448865310934,6.709999999999983e-05
phase2_full_training,1,6,0.5142572093773955,0.39254832146490337,0.5613051473912669,0.3753810975609756,0.5427382308403149,0.000122
phase2_full_training,2,7,0.4902405089121748,0.4094608341810783,0.5553404684292107,0.4222560975609756,0.6604164718212737,0.00012108086905723865
phase2_full_training,3,8,0.46629121217456015,0.4315022041369956,0.5239262703533579,0.4458841463414634,0.6843947590229404,0.00011835140355754728
phase2_full_training,4,9,0.44878925607442127,0.4491353001017294,0.5623495456103872,0.4268292682926829,0.6218583808714052,0.00011389453692895844
phase2_full_training,5,10,0.4398397885467611,0.45019498134961006,0.5766562958497826,0.4180640243902439,0.6068557513603554,0.00010784568880869817
phase2_full_training,6,11,0.42173243633121826,0.47155815530688366,0.5159047433152432,0.46722560975609756,0.6896191313406121,0.00010038865038603595
phase2_full_training,7,12,0.4105727951651551,0.47316887080366227,0.4562640565833667,0.49771341463414637,0.7307188072609065,9.175000000000003e-05
phase2_full_training,8,13,0.3995689463669989,0.4890640895218718,0.4966788053876016,0.4607469512195122,0.674069908738496,8.219221867120315e-05
phase2_full_training,9,14,0.3840165432326549,0.4860122075279756,0.4968646293188014,0.49390243902439024,0.71459668391279,7.20057147488495e-05
phase2_full_training,10,15,0.37271013354175814,0.5089437097321126,0.5455861786698423,0.4885670731707317,0.7012265212547011,6.150000000000038e-05
phase2_full_training,11,16,0.3584027553350491,0.5108511359782977,0.5482810445856757,0.4729420731707317,0.6798352049851512,5.099428525115108e-05
phase2_full_training,12,17,0.3528184573168915,0.5166581892166836,0.5495308763915445,0.4874237804878049,0.702432784321466,4.080778132879731e-05
