phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.671300318585821,0.2985222138554217,0.6721958909852624,0.2830587241233629,0.29160492300244023,0.001
phase1_frozen,1,1,0.6244597689933088,0.3172063253012048,0.6019395558099783,0.2986903253062949,0.3311018052061625,0.0008536998372026823
phase1_frozen,2,2,0.6119672773652766,0.3178181475903614,0.6029640350555336,0.30544993662864384,0.33348576382610484,0.0005005000000000015
phase1_frozen,3,3,0.5983479056193168,0.3235598644578313,0.6022172838411706,0.31474440219687366,0.37291461866084596,0.00014730016279732017
phase1_frozen,4,4,0.5985383013465319,0.33287838855421686,0.6058000029518376,0.3024926066751162,0.3404763287953705,1e-06
phase2_full_training,0,5,0.5615891422131419,0.3438087185268696,0.8029812348508412,0.302915082382763,0.2560417104462871,6.709999999999964e-05
phase2_full_training,1,6,0.5210821950785068,0.38702555430289365,0.6337367495656466,0.40304182509505704,0.6211751549816421,0.000122
phase2_full_training,2,7,0.49434406368278194,0.4096674182638106,0.5076807588527713,0.434305027460921,0.642175258272699,0.00012108086905723821
phase2_full_training,3,8,0.47494003862108963,0.42714205186020293,0.5475419168992036,0.4393747359526827,0.6435718864902334,0.00011835140355754707
phase2_full_training,4,9,0.45757423161519556,0.43836903419767004,0.56246504837267,0.4288128432615125,0.6079679874129997,0.00011389453692895815
phase2_full_training,5,10,0.4483817746566678,0.4503945885005637,0.5614932681822202,0.44740177439797213,0.6403897473739233,0.00010784568880869805
phase2_full_training,6,11,0.43570715101622676,0.45504509582863584,0.46686814349564915,0.5175327418673427,0.7341354864518006,0.00010038865038603575
phase2_full_training,7,12,0.4154467091653097,0.4683859451334085,0.43422539885355343,0.5348542458808618,0.7433014753317075,9.17500000000002e-05
phase2_full_training,8,13,0.40880088375413026,0.4789552799699361,0.46155760806474094,0.5209125475285171,0.7366689775838946,8.219221867120322e-05
phase2_full_training,9,14,0.3936042838058988,0.49065201052236,0.48986864346817266,0.4909167722855936,0.6975453553358862,7.200571474884965e-05
phase2_full_training,10,15,0.37627918709157687,0.48990041337842916,0.46928708740664676,0.5200675961132235,0.7204054146079404,6.150000000000065e-05
phase2_full_training,11,16,0.36442232634263216,0.5069052987598647,0.5112341503755523,0.49007182087029993,0.7013559441856908,5.099428525115147e-05
phase2_full_training,12,17,0.3503573893526361,0.5121664787673806,0.5020480433571022,0.5090832277144064,0.7184419042920247,4.0807781328797584e-05
