phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6500154942101826,0.30292630057803466,0.6076127924735357,0.3452332657200811,0.46656689482842706,0.001
phase1_frozen,1,1,0.6031071763334935,0.3219382225433526,0.5907125103062597,0.3411764705882353,0.4646468700338311,0.0008536998372026802
phase1_frozen,2,2,0.5899286754214006,0.32415101156069365,0.5953384921952145,0.3411764705882353,0.4537243241704033,0.0005005
phase1_frozen,3,3,0.5795713417619639,0.33223446531791906,0.5995934099503027,0.332657200811359,0.4420882817130055,0.0001473001627973194
phase1_frozen,4,4,0.5776012841332165,0.3339505057803468,0.5942948309451523,0.33387423935091276,0.43996945117585673,1e-06
phase2_full_training,0,5,0.5578594371934473,0.3401424963924964,0.535009949081568,0.41947261663286006,0.6712700475571614,6.710000000000007e-05
phase2_full_training,1,6,0.5167112290149644,0.3907828282828283,0.5777608089466366,0.4600405679513185,0.7169847689162194,0.000122
phase2_full_training,2,7,0.48902011217622016,0.4129689754689755,0.5831083074544554,0.44503042596348885,0.665681686904338,0.00012108086905723827
phase2_full_training,3,8,0.46226871726445823,0.4290674603174603,0.454986950543541,0.4827586206896552,0.7342863354343594,0.00011835140355754752
phase2_full_training,4,9,0.4426037794003239,0.4431367243867244,0.5199253505915705,0.46572008113590263,0.6927373403475375,0.00011389453692895872
phase2_full_training,5,10,0.4328381229853217,0.45725108225108224,0.44294166535924945,0.529817444219067,0.7742898708121406,0.00010784568880869833
phase2_full_training,6,11,0.41864490938006027,0.4605880230880231,0.4656719865470097,0.4949290060851927,0.735423519450235,0.00010038865038603558
phase2_full_training,7,12,0.40939093550497835,0.4722222222222222,0.4321560141522792,0.5464503042596349,0.7691870832684232,9.174999999999997e-05
phase2_full_training,8,13,0.403360267915638,0.48205266955266957,0.5083558746573891,0.5257606490872211,0.7474021574262122,8.219221867120289e-05
phase2_full_training,9,14,0.3885847479266264,0.492739898989899,0.47577388820977046,0.4920892494929006,0.7267254983768188,7.200571474884919e-05
phase2_full_training,10,15,0.3648027086799795,0.49882756132756134,0.5125563324585889,0.4640973630831643,0.6853807320220318,6.149999999999999e-05
phase2_full_training,11,16,0.36113451961508564,0.5110930735930735,0.4457793675861784,0.5290060851926978,0.7552731821382757,5.09942852511508e-05
phase2_full_training,12,17,0.3557051108158254,0.5036075036075036,0.4470487662793173,0.5509127789046653,0.7789129817933231,4.080778132879699e-05
