phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6483086204450381,0.3182565789473684,0.6147314800935633,0.3897058823529412,0.39945463135534887,0.001
phase1_frozen,1,1,0.6031226535376749,0.3698601973684211,0.5898284754332375,0.3952205882352941,0.4516825396825397,0.0008536998372026809
phase1_frozen,2,2,0.5772996715417034,0.35834703947368424,0.5867666584603927,0.40441176470588236,0.4695707368093286,0.0005005000000000003
phase1_frozen,3,3,0.5598816316770879,0.3723273026315789,0.5850386426729315,0.4172794117647059,0.5161422284663539,0.00014730016279731965
phase1_frozen,4,4,0.5548224868743044,0.36163651315789475,0.5819993737865897,0.4025735294117647,0.5092543980266173,1e-06
phase2_full_training,0,5,0.5670951177839373,0.36454918032786887,1.1515508561449892,0.3400735294117647,0.32732559314644083,6.710000000000005e-05
phase2_full_training,1,6,0.5423752451529268,0.37008196721311476,2.8330939355141975,0.26286764705882354,0.13810434728070453,0.000122
phase2_full_training,2,7,0.5152068194551546,0.3969262295081967,0.9204966254970607,0.34375,0.3254248156460404,0.00012108086905723854
phase2_full_training,3,8,0.4935351334634374,0.4288934426229508,0.8616197700886166,0.35661764705882354,0.35586429579706924,0.00011835140355754757
phase2_full_training,4,9,0.4761191702768451,0.4641393442622951,0.7219645906897152,0.41360294117647056,0.5499182081288536,0.0001138945369289585
phase2_full_training,5,10,0.4596269092354618,0.4651639344262295,0.6029309989774928,0.4099264705882353,0.4820799069167755,0.00010784568880869823
phase2_full_training,6,11,0.44881239946259827,0.4766393442622951,3.0541652931886563,0.3125,0.2831554026890606,0.00010038865038603576
phase2_full_training,7,12,0.43678897133127587,0.4915983606557377,0.7695418022134725,0.3547794117647059,0.4078046581161089,9.175000000000024e-05
phase2_full_training,8,13,0.4162835241096919,0.5069672131147541,0.6173862350337646,0.43933823529411764,0.5128924590922883,8.219221867120314e-05
phase2_full_training,9,14,0.41700497669030406,0.5211065573770491,0.6298577901633347,0.4319852941176471,0.5091235611034239,7.200571474884933e-05
phase2_full_training,10,15,0.40021585526525,0.5139344262295082,0.6010475487393492,0.43566176470588236,0.5347757043955286,6.150000000000021e-05
phase2_full_training,11,16,0.39542467099477036,0.5247950819672131,0.6125985465067274,0.4632352941176471,0.5956503235842273,5.099428525115092e-05
phase2_full_training,12,17,0.38034127921354577,0.5381147540983606,0.5583848808618153,0.4724264705882353,0.6055868827419573,4.080778132879723e-05
phase2_full_training,13,18,0.36806132562580657,0.5403688524590164,0.7729833108537337,0.45036764705882354,0.5954269501403793,3.125000000000013e-05
phase2_full_training,14,19,0.3745603063311733,0.5440573770491803,0.5981499940595206,0.47610294117647056,0.5889822423291171,2.261134961396439e-05
phase2_full_training,15,20,0.3740428575848947,0.5655737704918032,0.6278107442400035,0.4430147058823529,0.5770509383378016,1.5154311191301797e-05
phase2_full_training,16,21,0.3539669649767094,0.5514344262295082,0.6349170532296685,0.4209558823529412,0.5180786949626162,9.105463071041455e-06
phase2_full_training,17,22,0.3549821407091422,0.5491803278688525,0.6368085303727318,0.46139705882352944,0.6500080983317436,4.648596442452575e-06
