phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6658634509307793,0.30727597891566266,0.64233169764167,0.3493874102239121,0.457500368738869,0.001
phase1_frozen,1,1,0.6156673921519015,0.32233621987951805,0.6053345043748857,0.3316434305027461,0.41660520446267224,0.0008536998372026823
phase1_frozen,2,2,0.603295431887529,0.3301957831325301,0.6032665270665148,0.3240388677651035,0.4190873007914482,0.0005005000000000015
phase1_frozen,3,3,0.5917704978800682,0.3348550451807229,0.5960813167984595,0.34558512885509085,0.4616394815490622,0.00014730016279732017
phase1_frozen,4,4,0.5920935388968651,0.3356080572289157,0.5960424421807609,0.33417828474862693,0.4202802681793838,1e-06
phase2_full_training,0,5,0.5566149100644479,0.34794250281848926,0.528470457959991,0.38825517532741866,0.5763745683180883,6.709999999999964e-05
phase2_full_training,1,6,0.5222846830039041,0.3825629462608042,0.5904311618575276,0.3722010984368399,0.552808769424426,0.000122
phase2_full_training,2,7,0.4969301457268006,0.40783540022547915,0.5076969349036803,0.4021968736797634,0.6055190851268115,0.00012108086905723821
phase2_full_training,3,8,0.4765413164958072,0.4220687711386697,0.46442269568811956,0.47697507393324884,0.7082525461498261,0.00011835140355754707
phase2_full_training,4,9,0.45484259754856116,0.43602029312288615,0.488199417770891,0.4541613857203211,0.6712016394739616,0.00011389453692895815
phase2_full_training,5,10,0.44497125006985366,0.4528842540398346,0.4725077758119436,0.46303337558090407,0.6897612304663943,0.00010784568880869805
phase2_full_training,6,11,0.4323535798266614,0.45466929725667043,0.42814276948174596,0.5264047317279257,0.7584420610948429,0.00010038865038603575
phase2_full_training,7,12,0.4137956180862805,0.4696542653137918,0.41348050597049435,0.5534431770173215,0.7774750697214801,9.17500000000002e-05
phase2_full_training,8,13,0.4096541135596046,0.47641863960916947,0.4415366852842507,0.5192226446979299,0.7434369907388616,8.219221867120322e-05
phase2_full_training,9,14,0.39155572370585084,0.4906989853438557,0.5467680773883113,0.4516265314744402,0.6290370021059508,7.200571474884965e-05
phase2_full_training,10,15,0.3748243965519321,0.49384629838406613,0.48224582901774554,0.5390790029573299,0.7567544465483652,6.150000000000065e-05
phase2_full_training,11,16,0.36292243291116755,0.5091600901916573,0.4887155270244081,0.48500211237853824,0.6925183471002027,5.099428525115147e-05
phase2_full_training,12,17,0.34850125819478256,0.5141394212701992,0.5477434639997204,0.4883819180397127,0.6999574943338384,4.0807781328797584e-05
