phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6772018355086333,0.2962875939849624,0.6262524192928512,0.320659062103929,0.2639621148132185,0.001
phase1_frozen,1,1,0.6372566230315014,0.30968045112781956,0.627012384506938,0.3198141106886354,0.32767598373763596,0.000853699837202682
phase1_frozen,2,2,0.6266170757157462,0.319031954887218,0.6117981918058568,0.33079847908745247,0.34046974449706535,0.0005005000000000021
phase1_frozen,3,3,0.618211542529271,0.3175281954887218,0.6132667303387506,0.32277144064216307,0.3386930162827093,0.00014730016279732017
phase1_frozen,4,4,0.6119870570817388,0.3231203007518797,0.6073669909826552,0.3312209547950993,0.3509407513153935,1e-06
phase2_full_training,0,5,0.5926403262779105,0.30832081141998496,3.5102519348395944,0.2902408111533587,0.07330200599121495,6.710000000000055e-05
phase2_full_training,1,6,0.558255450168917,0.35631104432757327,1.4915661522744827,0.2991128010139417,0.11990572211749151,0.000122
phase2_full_training,2,7,0.536041361017392,0.38129226145755074,3.572765776815926,0.2889733840304182,0.12414609324220294,0.00012108086905723899
phase2_full_training,3,8,0.5109018960409286,0.4080578512396694,1.222834809550667,0.3468525559780313,0.3401156291050099,0.00011835140355754854
phase2_full_training,4,9,0.49178909874786386,0.4192806160781367,1.7484057162399276,0.3688212927756654,0.322832466966008,0.00011389453692895951
phase2_full_training,5,10,0.48420730317158417,0.42660593538692715,1.4230791742810731,0.3109421208280524,0.29020152819991296,0.00010784568880869877
phase2_full_training,6,11,0.4733662529380406,0.4452479338842975,1.1419796765505337,0.35783692437684833,0.4505683457705173,0.00010038865038603577
phase2_full_training,7,12,0.45334955979387714,0.4550619834710744,1.1051950567273283,0.35023236163920574,0.3954995413874215,9.175000000000002e-05
phase2_full_training,8,13,0.44923315578434897,0.45994552967693464,0.8176832621390677,0.320659062103929,0.33515552702570606,8.2192218671203e-05
phase2_full_training,9,14,0.4398157325825863,0.47299962434259957,0.7470681910329495,0.3413603717786227,0.3849971386696538,7.200571474884942e-05
phase2_full_training,10,15,0.4281462045466201,0.47145003756574005,0.680363481652651,0.37389100126742714,0.4853347608814256,6.15000000000005e-05
phase2_full_training,11,16,0.42355111009594554,0.47929188580015025,0.671139916300421,0.35445711871567387,0.42215066134028834,5.0994285251151374e-05
phase2_full_training,12,17,0.41768503694002296,0.4828606311044328,0.6813801711855632,0.3857203210815378,0.5287568111360459,4.080778132879767e-05
phase2_full_training,13,18,0.40361715714110635,0.49812171299774605,0.6706046699772518,0.3709336713138994,0.4813741197709439,3.125000000000032e-05
phase2_full_training,14,19,0.4054745732562422,0.49464688204357626,0.788361767285677,0.3895226024503591,0.5482642270604744,2.2611349613964367e-05
phase2_full_training,15,20,0.3921463007931643,0.5002817430503381,0.7308722159557318,0.37558090409801437,0.5120248126511924,1.5154311191301519e-05
phase2_full_training,16,21,0.3969241813620081,0.5044609316303531,0.711387955203155,0.3844528939585974,0.5207076139660813,9.10546307104123e-06
phase2_full_training,17,22,0.39087412491507945,0.501220886551465,0.7321701264225283,0.38191803971271654,0.5110454345516248,4.6485964424525945e-06
phase2_full_training,18,23,0.3909954068206872,0.5063392186326071,0.9015580950832891,0.38234051542036335,0.5460970249623791,1.9191309427615315e-06
