phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6654949496576796,0.29464285714285715,0.6348049767118922,0.2977687626774848,0.2791494043704973,0.001
phase1_frozen,1,1,0.6256728164991431,0.30546536796536794,0.6216471268729312,0.31967545638945233,0.3424130903056144,0.0008536998372026809
phase1_frozen,2,2,0.6166839702390833,0.3143939393939394,0.6146901937817463,0.32129817444219066,0.3429581739238938,0.0005005000000000006
phase1_frozen,3,3,0.6056464768161334,0.3132665945165945,0.6043836052229148,0.32129817444219066,0.3521099163755601,0.00014730016279731982
phase1_frozen,4,4,0.6003889220445531,0.3161976911976912,0.6130207196935921,0.31602434077079106,0.3422431913322391,1e-06
phase2_full_training,0,5,0.580606871062801,0.3108315295815296,0.7621476115609763,0.30831643002028397,0.31697314644763297,6.710000000000049e-05
phase2_full_training,1,6,0.5462445872708145,0.3595328282828283,1.803410662502111,0.28113590263691685,0.1044894415936215,0.000122
phase2_full_training,2,7,0.5144754090006389,0.39294733044733043,2.4935150804674406,0.3354969574036511,0.36048924791876213,0.00012108086905723916
phase2_full_training,3,8,0.495968874936324,0.4126984126984127,3.08281404251501,0.2839756592292089,0.09814758549512648,0.00011835140355754715
phase2_full_training,4,9,0.4772874235698327,0.42658730158730157,1.6974793527962952,0.30831643002028397,0.22075196217019977,0.00011389453692895803
phase2_full_training,5,10,0.46897892577608596,0.4433170995670996,1.0578508047738375,0.39107505070993914,0.48121449688111784,0.00010784568880869797
phase2_full_training,6,11,0.45584067780239584,0.44651875901875904,0.6786950997842011,0.4255578093306288,0.6008419922583428,0.00010038865038603561
phase2_full_training,7,12,0.449150107419293,0.4528318903318903,0.6226723198958392,0.36592292089249495,0.49261283620591356,9.175000000000005e-05
phase2_full_training,8,13,0.4356842315224944,0.4539592352092352,0.690397382677206,0.4068965517241379,0.5719453510429293,8.21922186712025e-05
phase2_full_training,9,14,0.4298663419842032,0.46929112554112556,0.6425097990713061,0.41663286004056793,0.5922493288302249,7.20057147488483e-05
phase2_full_training,10,15,0.42239837762382293,0.47452200577200576,0.6289358828179009,0.4466531440162272,0.6455962384279138,6.14999999999992e-05
phase2_full_training,11,16,0.41271263563637267,0.48908730158730157,0.5895883799566458,0.4486815415821501,0.6557566734353691,5.099428525115032e-05
phase2_full_training,12,17,0.4030252860893978,0.4908459595959596,0.8088273842484666,0.4308316430020284,0.6030510947628971,4.080778132879674e-05
phase2_full_training,13,18,0.39992607292459814,0.4926948051948052,0.6599046636062994,0.41947261663286006,0.6251638147622371,3.1249999999999655e-05
phase2_full_training,14,19,0.39762071060745147,0.49143217893217894,0.6807355128243777,0.4255578093306288,0.6289010233784147,2.261134961396393e-05
phase2_full_training,15,20,0.3915331801144248,0.494724025974026,0.6311559707591307,0.4292089249492901,0.6385909850994518,1.5154311191301175e-05
phase2_full_training,16,21,0.3906103241651132,0.49512987012987014,0.6246236990721665,0.42636916835699795,0.6311013664969709,9.105463071041063e-06
