phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6060655152327136,0.3418996710526316,0.6911309536765603,0.3786764705882353,0.45661407027830336,0.001
phase1_frozen,1,1,0.5474031214651308,0.39823190789473684,0.691689670085907,0.41911764705882354,0.5664174462958372,0.0008536998372026806
phase1_frozen,2,2,0.5274088700350962,0.40851151315789475,0.614026287022759,0.43933823529411764,0.6244719527155125,0.0005005000000000003
phase1_frozen,3,3,0.520833110730899,0.42166940789473684,0.6263119052438175,0.44485294117647056,0.6106805876757595,0.0001473001627973196
phase1_frozen,4,4,0.49865218918574483,0.4387335526315789,0.6227569580078125,0.43566176470588236,0.6065978110066286,1e-06
phase2_full_training,0,5,0.5201369306103127,0.38729508196721313,0.6314065430094215,0.45955882352941174,0.6509918984015766,2.750000000000007e-05
phase2_full_training,1,6,0.4909583177722868,0.4223360655737705,0.6479926600175745,0.48713235294117646,0.6829058780218431,5e-05
phase2_full_training,2,7,0.4674534008639758,0.455327868852459,0.6068724236067604,0.4889705882352941,0.7083623837825004,4.9627789948799114e-05
phase2_full_training,3,8,0.46853297553101525,0.4534836065573771,0.5270537111689063,0.5091911764705882,0.7262028476437723,4.85224692092547e-05
phase2_full_training,4,9,0.43573137531515027,0.47295081967213115,0.49887682497501373,0.5349264705882353,0.7530900518331276,4.671762239271877e-05
phase2_full_training,5,10,0.41378157309821395,0.48790983606557375,0.5366799007443821,0.5128676470588235,0.7474826074562586,4.4268088856414946e-05
phase2_full_training,6,11,0.41110643480644854,0.5051229508196722,0.616673742147053,0.5073529411764706,0.7538106066461373,4.1248296437320195e-05
phase2_full_training,7,12,0.38552652846594326,0.5061475409836066,0.4809171110391617,0.5404411764705882,0.7422444924933171,3.7749999999999996e-05
phase2_full_training,8,13,0.4119081805963985,0.5069672131147541,0.5714230248156715,0.5459558823529411,0.7684374648510071,3.3879493511478827e-05
phase2_full_training,9,14,0.3850107285331507,0.5358606557377049,0.60547214132898,0.5330882352941176,0.7415400332013791,2.9754380352839624e-05
phase2_full_training,10,15,0.3772815742942153,0.5258196721311476,0.5974052149583312,0.5330882352941176,0.7546829471347302,2.5499999999999888e-05
phase2_full_training,11,16,0.38296496858362294,0.5344262295081967,0.5326372012495995,0.5349264705882353,0.7462018677342428,2.1245619647160135e-05
phase2_full_training,12,17,0.38293459176040084,0.5131147540983606,0.5646081983166582,0.5386029411764706,0.7320121319443136,1.7120506488521044e-05
