phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase1_frozen,0,0,0.6214434524115763,0.32442434210526316,0.6676857681835399,0.29411764705882354,0.22095058890781116,0.001
phase1_frozen,1,1,0.5626436354298341,0.3939144736842105,0.5753619811114143,0.39705882352941174,0.530661472283094,0.0008536998372026806
phase1_frozen,2,2,0.5330226488019291,0.4068667763157895,0.5991248102749095,0.36764705882352944,0.4366580421024502,0.0005005000000000003
phase1_frozen,3,3,0.5195691601226204,0.4331825657894737,0.5613639179398032,0.36764705882352944,0.4241021140805743,0.0001473001627973196
phase1_frozen,4,4,0.5039148201283655,0.4272203947368421,0.548504114151001,0.3915441176470588,0.4758010608756381,1e-06
phase2_full_training,0,5,0.513885956092421,0.39880952380952384,0.5068884334143471,0.5018382352941176,0.7078269143566527,6.710000000000009e-05
phase2_full_training,1,6,0.48957732672174575,0.4078407224958949,0.5010771847823087,0.5349264705882353,0.7820317857888303,0.000122
phase2_full_training,2,7,0.4491925713757576,0.4696223316912972,0.49763160681023316,0.5441176470588235,0.7465870277995261,0.00012108086905723849
phase2_full_training,3,8,0.4298292850625926,0.4823481116584565,0.45723150232258963,0.5661764705882353,0.7025797405952493,0.00011835140355754741
phase2_full_training,4,9,0.40166419553639265,0.49979474548440067,0.6102731832686592,0.4889705882352941,0.6946872651969139,0.00011389453692895841
phase2_full_training,5,10,0.4008329183303664,0.5268883415435139,0.5425270379466169,0.4889705882352941,0.6849371897359405,0.00010784568880869797
phase2_full_training,6,11,0.3819513781904587,0.5205254515599343,0.6375763201538254,0.53125,0.68925400729074,0.00010038865038603533
phase2_full_training,7,12,0.3568177804571067,0.5470032840722496,0.6246637281249551,0.5349264705882353,0.6900773930039529,9.174999999999987e-05
phase2_full_training,8,13,0.33819697511019964,0.5601395730706076,0.6955240351312301,0.5477941176470589,0.6945304437564499,8.219221867120278e-05
