phase,phase_epoch,global_epoch_idx,train_loss,train_acc,val_loss,val_acc,val_qwk,lr
phase2_full_training,34,39,0.18083769972450284,0.8045212765957447,0.6160972602782072,0.8175348704810703,0.6863621009712104,1e-06
phase3_aptos,0,40,0.7027207945401852,0.6339285714285714,0.6734149633863641,0.667574931880109,0.6915340695012029,0.0001
phase3_aptos,1,41,0.4834077723406173,0.6136675824175825,0.5455043980958352,0.7247956403269755,0.7356368008526204,0.0001
phase3_aptos,2,42,0.4367448890602196,0.6514423076923077,0.4713886001779208,0.779291553133515,0.7936479577091029,0.0001
phase3_aptos,3,43,0.37959658747518454,0.6727335164835165,0.45465064211177564,0.7929155313351499,0.8110733949509124,0.0001
phase3_aptos,4,44,0.359262479366837,0.6881868131868132,0.44220887542745396,0.7956403269754768,0.8219602094461699,0.0001
phase3_aptos,5,45,0.34797443236623493,0.6964285714285714,0.43917622378639043,0.8038147138964578,0.8386166772047325,0.0001
phase3_aptos,6,46,0.3523509939620783,0.6960851648351648,0.444507030156068,0.7983651226158038,0.8420574910211034,0.0001
phase3_aptos,7,47,0.33382703282020904,0.6988324175824175,0.42965643517977536,0.8010899182561307,0.8463241012143328,0.0001
phase3_aptos,8,48,0.3330650054491483,0.7091346153846154,0.42333831156956725,0.8065395095367848,0.8519051191184459,0.0001
phase3_aptos,9,49,0.3279023927810428,0.707760989010989,0.415132613695285,0.8065395095367848,0.852113985782774,0.0001
phase3_aptos,10,50,0.2903088706207799,0.7194368131868132,0.411043008601633,0.8038147138964578,0.8512708790967685,0.0001
phase3_aptos,11,51,0.3149835869342416,0.6943681318681318,0.4146678235777717,0.8038147138964578,0.8502083652878769,0.0001
phase3_aptos,12,52,0.29661853734281035,0.711195054945055,0.414471512797418,0.8092643051771117,0.8585565034426008,0.0001
phase3_aptos,13,53,0.30642272204488186,0.6912774725274725,0.4243254082566711,0.8119891008174387,0.8596806537780286,0.0001
phase3_aptos,14,54,0.29077012362060967,0.7410714285714286,0.4287327427711409,0.8119891008174387,0.859343346777873,0.0001
phase3_aptos,15,55,0.2796434313058853,0.6947115384615384,0.4325976885794294,0.8119891008174387,0.8549399570415905,5e-05
phase3_aptos,16,56,0.26352973912770933,0.71875,0.4348273585050567,0.8119891008174387,0.8646755162241888,5e-05
phase3_aptos,17,57,0.26514380629901046,0.7022664835164835,0.43947460419150725,0.8119891008174387,0.8648671074808765,5e-05
phase3_aptos,18,58,0.2852266775546493,0.7173763736263736,0.4368233090363017,0.8119891008174387,0.8694692735254641,5e-05
phase3_aptos,19,59,0.26733726271233715,0.7307692307692307,0.4342738953939251,0.8092643051771117,0.8686096165121335,2.5e-05
