epoch,step,batch_loss,running_acc,timestamp
0,1,0.7006709575653076,0.39453125,1784545693.2410064
0,2,0.655173122882843,0.416015625,1784545693.6217465
0,3,0.6198276877403259,0.4075520833333333,1784545693.9048653
0,4,0.6790465712547302,0.4072265625,1784545694.1887977
0,5,0.6782341003417969,0.39453125,1784545694.4725199
0,6,0.6573482155799866,0.392578125,1784545694.7461581
0,7,0.636754035949707,0.3939732142857143,1784545695.0208364
0,8,0.6406192183494568,0.39697265625,1784545695.2948966
0,9,0.7157348990440369,0.3958333333333333,1784545695.578695
0,10,0.6273013949394226,0.400390625,1784545696.6174476
0,11,0.657452404499054,0.3991477272727273,1784545697.0514836
0,12,0.6261786222457886,0.4016927083333333,1784545697.4790108
0,13,0.5978491902351379,0.40384615384615385,1784545697.7623649
0,14,0.5962440371513367,0.40457589285714285,1784545699.7193344
0,15,0.6797037720680237,0.4046875,1784545700.1609373
0,16,0.6602116823196411,0.407470703125,1784545700.6845183
0,17,0.5972460508346558,0.4055606617647059,1784545700.9593687
0,18,0.6073573231697083,0.4097222222222222,1784545702.8447328
0,19,0.626762330532074,0.40995065789473684,1784545703.2905545
0,20,0.6399852633476257,0.409375,1784545703.809615
0,21,0.7016072273254395,0.41257440476190477,1784545704.0841892
0,22,0.5359789133071899,0.4133522727272727,1784545705.9927282
0,23,0.631575345993042,0.41219429347826086,1784545706.3759618
0,24,0.6642335057258606,0.4122721354166667,1784545707.0233822
0,25,0.6089379787445068,0.41359375,1784545707.2981067
0,26,0.6750108003616333,0.4163161057692308,1784545709.0727959
0,27,0.5979096293449402,0.4175347222222222,1784545709.4908972
0,28,0.5652796626091003,0.4174107142857143,1784545710.1246808
0,29,0.5543330907821655,0.41823814655172414,1784545710.4150875
0,30,0.5997005701065063,0.4203125,1784545712.22365
0,31,0.5408235788345337,0.42338709677419356,1784545712.6694856
0,32,0.5782124996185303,0.4261474609375,1784545713.2987356
0,33,0.6467859745025635,0.42720170454545453,1784545713.5738182
0,34,0.591262936592102,0.42980238970588236,1784545715.3122911
0,35,0.6797475814819336,0.4310267857142857,1784545715.7997794
0,36,0.6126676797866821,0.431640625,1784545716.5025005
0,37,0.511834442615509,0.4319045608108108,1784545716.7845306
0,38,0.6407442092895508,0.4330797697368421,1784545718.395872
0,39,0.5903894901275635,0.43379407051282054,1784545718.9000502
0,40,0.6200896501541138,0.4345703125,1784545719.6967418
0,41,0.5881775617599487,0.4360708841463415,1784545719.9703434
0,42,0.5788489580154419,0.43656994047619047,1784545721.4805386
0,43,0.6519339084625244,0.43659156976744184,1784545722.1558952
0,44,0.5570969581604004,0.4383877840909091,1784545722.8957536
0,45,0.5618988275527954,0.4401041666666667,1784545723.1704319
0,46,0.5090002417564392,0.44047214673913043,1784545724.6247299
0,47,0.5827420949935913,0.44173869680851063,1784545725.2425992
0,48,0.7087132334709167,0.4427897135416667,1784545726.0951257
0,49,0.6141720414161682,0.44371811224489793,1784545726.3790612
0,50,0.709662914276123,0.44484375,1784545727.7411902
0,51,0.7027913331985474,0.4452359068627451,1784545728.3747542
0,52,0.5287387371063232,0.4465895432692308,1784545729.2149274
0,53,0.5177988409996033,0.44759728773584906,1784545729.519525
0,54,0.5825287699699402,0.44914641203703703,1784545730.9012933
0,55,0.591336727142334,0.45014204545454545,1784545731.5523448
0,56,0.6319424510002136,0.44998604910714285,1784545732.4481075
0,57,0.5653489232063293,0.45031524122807015,1784545732.7400534
0,58,0.6072931289672852,0.4515086206896552,1784545734.1068149
0,59,0.5593609809875488,0.4523305084745763,1784545734.7413986
0,60,0.5938675403594971,0.453515625,1784545735.6748378
0,61,0.6838825941085815,0.45370133196721313,1784545735.9594696
0,62,0.6767095327377319,0.45432207661290325,1784545737.2896407
0,63,0.5024013519287109,0.4556051587301587,1784545737.9262235
0,64,0.648085355758667,0.45721435546875,1784545738.8336604
0,65,0.5849018096923828,0.4581730769230769,1784545739.1088855
0,66,0.5496325492858887,0.45851089015151514,1784545740.4443858
0,67,0.5628837943077087,0.45848880597014924,1784545741.1270635
0,68,0.5309535264968872,0.4593290441176471,1784545741.985488
0,69,0.5561652779579163,0.4603147644927536,1784545742.2606251
0,70,0.6158416271209717,0.46010044642857145,1784545743.5960917
0,71,0.689958930015564,0.461212588028169,1784545744.23187
0,72,0.5003910660743713,0.4624565972222222,1784545745.1349387
0,73,0.5409217476844788,0.4626498287671233,1784545745.4194899
0,74,0.6205357313156128,0.46347128378378377,1784545746.7647119
0,75,0.5242608189582825,0.4644270833333333,1784545747.3823943
0,76,0.6395258903503418,0.46551192434210525,1784545748.3172169
0,77,0.6852395534515381,0.46626420454545453,1784545748.5913496
0,78,0.6058268547058105,0.46764823717948717,1784545749.9104698
0,79,0.5799882411956787,0.46855221518987344,1784545750.5242505
0,80,0.6562249660491943,0.46875,1784545751.4817421
0,81,0.6268763542175293,0.46976273148148145,1784545751.7554076
0,82,0.6392881870269775,0.4713700457317073,1784545753.0395415
0,83,0.510158121585846,0.4721856174698795,1784545753.7179139
0,84,0.5769472122192383,0.4732142857142857,1784545754.7126255
0,85,0.5160408020019531,0.47449448529411764,1784545754.9864168
0,86,0.6436271667480469,0.47556322674418605,1784545756.228039
0,87,0.6446892023086548,0.47620330459770116,1784545756.8464458
0,88,0.6908266544342041,0.47709517045454547,1784545757.9499176
0,89,0.5963630676269531,0.4781864466292135,1784545758.223822
0,90,0.5565711259841919,0.4796875,1784545759.3678014
0,91,0.6053476333618164,0.4793956043956044,1784545759.9572544
0,92,0.6368235349655151,0.4800866168478261,1784545761.1250987
0,93,0.6023793816566467,0.4809727822580645,1784545761.4153512
0,94,0.5427181720733643,0.48233876329787234,1784545762.5252428
0,95,0.5592634081840515,0.4831414473684211,1784545763.113108
0,96,0.5929458141326904,0.4842529296875,1784545764.3961182
0,97,0.5283203721046448,0.48445554123711343,1784545764.6930914
0,98,0.6037731170654297,0.48513233418367346,1784545765.787564
0,99,0.5863311290740967,0.4859532828282828,1784545766.3576965
0,100,0.6401602625846863,0.4868359375,1784545767.606377
0,101,0.6820584535598755,0.4870049504950495,1784545767.891933
0,102,0.5231167674064636,0.4879365808823529,1784545769.038482
0,103,0.5866044163703918,0.48831917475728154,1784545769.481576
0,104,0.5436741709709167,0.48861929086538464,1784545770.8243556
0,105,0.5891109704971313,0.4890997023809524,1784545771.1085591
0,106,0.5835381150245667,0.4894604952830189,1784545772.2942827
0,107,0.6096779108047485,0.49032564252336447,1784545772.656895
0,108,0.5996617674827576,0.4906684027777778,1784545774.0078068
0,109,0.6763741970062256,0.4908973623853211,1784545774.2929275
0,110,0.6139959692955017,0.4912997159090909,1784545775.526711
0,111,0.6173518896102905,0.4920115427927928,1784545775.8123796
0,112,0.66314697265625,0.4928501674107143,1784545777.1612399
0,113,0.5874040126800537,0.4935011061946903,1784545777.4446955
0,114,0.6197807192802429,0.49431195175438597,1784545778.685503
0,115,0.5081014633178711,0.4952445652173913,1784545778.9686599
0,116,0.5355656743049622,0.4954539331896552,1784545780.3833644
0,117,0.6071791648864746,0.49619391025641024,1784545780.6580505
0,118,0.6219104528427124,0.4963916843220339,1784545781.9534867
0,119,0.5592955946922302,0.49684873949579833,1784545782.2332711
0,120,0.6065927743911743,0.4978515625,1784545783.4796598
0,121,0.49367326498031616,0.4986118285123967,1784545783.7635336
0,122,0.46038055419921875,0.4993916495901639,1784545784.8881323
0,123,0.7447701096534729,0.5002858231707317,1784545785.1622171
1,124,0.6428595185279846,0.61328125,1784545808.5541275
1,125,0.5453066825866699,0.611328125,1784545808.8343718
1,126,0.5679771900177002,0.5950520833333334,1784545809.1176608
1,127,0.5141140222549438,0.578125,1784545809.4008384
1,128,0.4869992733001709,0.58359375,1784545811.8272688
1,129,0.6318285465240479,0.583984375,1784545812.1241796
1,130,0.5712229013442993,0.5831473214285714,1784545812.40828
1,131,0.5652828216552734,0.57080078125,1784545812.6913059
1,132,0.5671942830085754,0.5750868055555556,1784545815.1763787
1,133,0.6294573545455933,0.576953125,1784545815.4551117
1,134,0.5018118023872375,0.5838068181818182,1784545815.73385
1,135,0.5687035918235779,0.58203125,1784545816.017875
1,136,0.5673090219497681,0.5856370192307693,1784545818.4801853
1,137,0.5449771881103516,0.5859375,1784545818.7674875
1,138,0.5966821312904358,0.5895833333333333,1784545819.0483308
1,139,0.60950767993927,0.59033203125,1784545819.3309164
1,140,0.5973225831985474,0.5907628676470589,1784545821.70307
1,141,0.5999991297721863,0.5946180555555556,1784545821.979657
1,142,0.47983768582344055,0.5956003289473685,1784545822.2544851
1,143,0.5651969909667969,0.59453125,1784545822.539597
1,144,0.4599836468696594,0.5935639880952381,1784545824.8736024
1,145,0.5997812747955322,0.5965909090909091,1784545825.1465933
1,146,0.5503863096237183,0.5968070652173914,1784545825.4235184
1,147,0.5256247520446777,0.5953776041666666,1784545825.7171764
1,148,0.5666521191596985,0.5978125,1784545828.2087016
1,149,0.550504744052887,0.6014122596153846,1784545828.4932468
1,150,0.6508371233940125,0.6004050925925926,1784545828.7893205
1,151,0.5528534650802612,0.6012834821428571,1784545829.0875556
1,152,0.5638664364814758,0.6000808189655172,1784545831.5205512
1,153,0.5209870338439941,0.6009114583333334,1784545831.7926764
